485.73	1.7277	0.55636	485.73	1.7277	0.55636	485.73	1.629	0.18507	
487.31	1.7396	0.55952	487.31	1.7396	0.55952	487.31	1.6315	0.18772	
488.9	1.7516	0.56222	488.9	1.7516	0.56222	488.9	1.6334	0.19012	
490.48	1.7633	0.5647	490.48	1.7633	0.5647	490.48	1.6359	0.19238	
492.07	1.7744	0.56654	492.07	1.7744	0.56654	492.07	1.6387	0.194	
493.65	1.7858	0.56837	493.65	1.7858	0.56837	493.65	1.6407	0.19494	
495.24	1.7981	0.56993	495.24	1.7981	0.56993	495.24	1.6443	0.1961	
496.83	1.8101	0.57115	496.83	1.8101	0.57115	496.83	1.6477	0.19837	
498.41	1.8223	0.5719	498.41	1.8223	0.5719	498.41	1.6504	0.20003	
500	1.8353	0.57247	500	1.8353	0.57247	500	1.6528	0.20105	
501.58	1.848	0.57218	501.58	1.848	0.57218	501.58	1.6554	0.20368	
503.17	1.8609	0.57151	503.17	1.8609	0.57151	503.17	1.6577	0.20514	
504.75	1.874	0.56989	504.75	1.874	0.56989	504.75	1.6602	0.20727	
506.34	1.8867	0.56765	506.34	1.8867	0.56765	506.34	1.6628	0.20982	
507.93	1.8997	0.56498	507.93	1.8997	0.56498	507.93	1.6659	0.21155	
509.51	1.9125	0.56171	509.51	1.9125	0.56171	509.51	1.6684	0.21335	
511.1	1.9249	0.55771	511.1	1.9249	0.55771	511.1	1.6729	0.21544	
512.68	1.9384	0.55258	512.68	1.9384	0.55258	512.68	1.676	0.21497	
514.27	1.9506	0.54677	514.27	1.9506	0.54677	514.27	1.6807	0.21555	
515.85	1.9621	0.54017	515.85	1.9621	0.54017	515.85	1.6847	0.21744	
517.44	1.9727	0.53312	517.44	1.9727	0.53312	517.44	1.688	0.21854	
519.02	1.9827	0.52588	519.02	1.9827	0.52588	519.02	1.6922	0.22103	
520.61	1.9924	0.51806	520.61	1.9924	0.51806	520.61	1.6964	0.22205	
522.19	2.0012	0.5099	522.19	2.0012	0.5099	522.19	1.6999	0.22308	
523.78	2.0092	0.5016	523.78	2.0092	0.5016	523.78	1.7033	0.22322	
525.36	2.0168	0.49314	525.36	2.0168	0.49314	525.36	1.7067	0.22292	
526.95	2.024	0.48458	526.95	2.024	0.48458	526.95	1.7104	0.22252	
528.53	2.0307	0.47666	528.53	2.0307	0.47666	528.53	1.7147	0.22071	
530.12	2.0363	0.46916	530.12	2.0363	0.46916	530.12	1.7181	0.22135	
531.7	2.0418	0.46188	531.7	2.0418	0.46188	531.7	1.7215	0.22263	
533.29	2.047	0.45482	533.29	2.047	0.45482	533.29	1.7247	0.22293	
534.87	2.0526	0.44754	534.87	2.0526	0.44754	534.87	1.7277	0.22152	
536.46	2.0582	0.44094	536.46	2.0582	0.44094	536.46	1.73	0.22045	
538.04	2.0637	0.43438	538.04	2.0637	0.43438	538.04	1.7334	0.22052	
539.62	2.0693	0.42776	539.62	2.0693	0.42776	539.62	1.7356	0.22083	
541.21	2.0756	0.42087	541.21	2.0756	0.42087	541.21	1.7381	0.21823	
542.79	2.0818	0.41439	542.79	2.0818	0.41439	542.79	1.7407	0.21846	
544.38	2.0878	0.40769	544.38	2.0878	0.40769	544.38	1.7422	0.21994	
545.96	2.0936	0.40042	545.96	2.0936	0.40042	545.96	1.7447	0.22222	
547.54	2.1001	0.3923	547.54	2.1001	0.3923	547.54	1.7478	0.22218	
549.13	2.1059	0.38412	549.13	2.1059	0.38412	549.13	1.7504	0.22508	
550.71	2.1122	0.37468	550.71	2.1122	0.37468	550.71	1.754	0.2242	
552.3	2.118	0.36433	552.3	2.118	0.36433	552.3	1.7572	0.22361	
553.88	2.1227	0.35377	553.88	2.1227	0.35377	553.88	1.7615	0.22462	
555.46	2.1272	0.34253	555.46	2.1272	0.34253	555.46	1.766	0.22341	
557.05	2.1302	0.33162	557.05	2.1302	0.33162	557.05	1.7701	0.22424	
558.63	2.1342	0.32099	558.63	2.1342	0.32099	558.63	1.7766	0.22797	
560.21	2.135	0.30934	560.21	2.135	0.30934	560.21	1.7804	0.22642	
561.8	2.1359	0.29736	561.8	2.1359	0.29736	561.8	1.7862	0.22532	
563.38	2.1355	0.28614	563.38	2.1355	0.28614	563.38	1.7907	0.22462	
564.97	2.1345	0.27522	564.97	2.1345	0.27522	564.97	1.796	0.22418	
566.55	2.1331	0.2652	566.55	2.1331	0.2652	566.55	1.8012	0.22289	
568.13	2.1305	0.25544	568.13	2.1305	0.25544	568.13	1.8057	0.22128	
569.71	2.1283	0.24581	569.71	2.1283	0.24581	569.71	1.8107	0.21663	
571.3	2.1256	0.23711	571.3	2.1256	0.23711	571.3	1.8155	0.21248	
572.88	2.1218	0.22918	572.88	2.1218	0.22918	572.88	1.8204	0.21115	
574.46	2.1183	0.22179	574.46	2.1183	0.22179	574.46	1.8246	0.20763	
576.05	2.1148	0.21543	576.05	2.1148	0.21543	576.05	1.8273	0.20369	
577.63	2.1114	0.20961	577.63	2.1114	0.20961	577.63	1.831	0.19972	
579.21	2.1075	0.20469	579.21	2.1075	0.20469	579.21	1.8336	0.19756	
580.79	2.1041	0.19991	580.79	2.1041	0.19991	580.79	1.8359	0.19373	
582.38	2.1011	0.19533	582.38	2.1011	0.19533	582.38	1.8373	0.18812	
583.96	2.0984	0.1919	583.96	2.0984	0.1919	583.96	1.838	0.18469	
585.54	2.0962	0.18848	585.54	2.0962	0.18848	585.54	1.8375	0.17939	
587.12	2.0942	0.18589	587.12	2.0942	0.18589	587.12	1.8382	0.17711	
